spec_power_1.5,spec_power_3.0,spec_power_6.0,spec_power_12.0,spec_power_24.0,spec_power_48.0,spec_power_96.0,spec_power_192.0,spec_power_384.0,sort,year,siteid,lat,long,epareg,huc8,era,strorder,doc,no3,tn,tp,area,elev,forest,wetland,urban,ag,roads,pop,shrub,precip,k,mg,na,nh4,no2,sio2,so4,tss,turb,ph,cl,ca,anc,al,cond,ansum,catsum,co3,h,oh,dic,hco3,se,zn
0.016725003264387577,0.027176609991096147,0.04208997770007406,0.04715015341197169,0.03172398107904627,0.04082614194411691,0.13664648247636638,0.3847136726322459,0.9346322161922946,731,2008,FW08TN015,36.12507575,-83.18162259,4,6010108,Year2008,6th,1.64,0.26141,475.0,26.2713,4402.529785,711.467,59.188,0.17,6.687,31.507,1.688,35.585,2.154,,1.686,2.915,3.838,0.012,0.0,7.5,7.33,8.3,6.36,7.85,5.31,12.08,761.02,0.0173,116.18,,,,,,,,,
0.13031918259895628,0.1449798611739225,0.12863565217782072,0.10369654880203893,0.0766285135526823,0.09826673332676214,0.26860233026683356,0.6574894150667361,0.8820702328081808,732,2008,FW08TN018,36.19969329,-86.6729338,4,5130202,Year2008,7th,2.07,0.11781,713.0,119.42,32794.89844,354.75,62.04,0.23,8.048,21.076,1.477,33.964,6.26,,1.806,6.08,6.211,0.025,0.00844,3.887,25.23,6.5,7.4,8.1,7.78,29.8,1660.28,0.0037,244.92,,,,,,,,,
0.03385324872428826,0.037442535044122274,0.05610779957521987,0.0626107782104173,0.034688724579595216,0.03746039226288644,0.16891194374288943,0.5280711709528955,0.9556453370186393,733,2008,FW08TN019,35.82909924,-83.48463899,4,6010107,Year2008,1st,6.01,0.0,756.0,256.4388,1.512899995,350.311,74.122,0.0,5.889,19.453,2.623,61.155,0.535,,10.48,15.4,12.08,0.029,0.0,18.974,4.74,21.6,10.44,8.03,8.68,71.91,5070.32,0.0003,509.26,,,,,,,,,
0.02470620556516782,0.048421405565689676,0.0740672332819004,0.11737615960479246,0.11725065971077347,0.08779649957523643,0.2552220186960859,0.673170366363611,0.9619219209310429,737,2008,FW08TN029,35.76148187,-87.49864065,4,6040003,Year2008,6th,1.4,0.47416,771.0,228.4694,5346.930176,250.376,47.102,0.777,7.396,39.534,1.528,34.327,4.528,,2.19,4.476,6.07,0.018,0.00132,7.052,15.51,9.1,7.91,8.15,7.64,41.67,2266.1,0.0109,284.29,,,,,,,,,
0.04835474417665564,0.06477435068325482,0.1018546107835455,0.15542938722662838,0.15292994136838703,0.10678080832797242,0.35716428689177643,0.8273283561932646,0.8935825846421221,738,2008,FW08TN030,35.54916085,-86.95243048,4,6040002,Year2008,3rd,5.7,0.00633,1032.0,236.1963,37.34009933,234.29,50.808,0.133,6.341,37.156,1.759,13.265,5.563,,3.189,7.726,3.111,0.034,0.0,7.766,10.52,23.7,14.75,7.96,8.4,67.83,3901.32,0.006,419.34,,,,,,,,,
0.020014038027467915,0.04034769093361733,0.07343195383875055,0.07488992435499892,0.04843377475117819,0.09836514113532244,0.3470405398923448,0.7203676418767365,0.9545046610188617,740,2008,FW08TN035,36.49377313,-83.61879405,4,6010206,Year2008,1st,0.14,1.37721,1501.0,7.1213,1.987200022,480.398,17.889,0.0,9.737,39.674,2.184,46.148,32.699,,1.488,23.11,1.089,0.004,0.0,10.459,1.7,1.0,2.89,8.18,2.31,41.14,3873.86,0.0003,380.26,,,,,,,,,
0.026845872121905378,0.03857924136540354,0.0658940346821645,0.10698561115122386,0.1051058493923055,0.06989738789460058,0.09541736883748934,0.31941540330542073,0.9248916206076592,770,2008,FW08WV027,39.64842535,-79.98746651,3,5020003,Year2008,6th,1.99,0.25202,583.0,11.6275,6915.490234,516.867,77.528,0.048,8.456,12.1,1.543,39.825,0.323,,2.576,14.39,40.14,0.11,0.00728,3.629,180.95,3.0,6.24,8.08,10.05,52.17,1498.25,0.034,657.6,,,,,,,,,
0.0075249246449083165,0.02172097376117211,0.05541336381315678,0.06197532057631761,0.045177312731818804,0.05227309462381729,0.2555818841698911,0.5253179735180011,0.950025865129869,775,2008,FW08FL025,30.93494339,-85.85018747,4,3140203,Year2008,7th,2.89,0.56504,900.0,53.1094,8327.929688,97.26,47.28,6.715,6.372,22.281,1.281,23.951,16.409,,1.455,2.446,5.4,0.021,0.00426,7.235,3.45,4.7,5.65,7.92,6.15,12.21,765.16,0.0235,112.99,,,,,,,,,
0.010554503645716097,0.014061177502593324,0.014258221953991616,0.018602442226264098,0.01952753698604165,0.027245149642711155,0.16001243992838213,0.5930774445708122,0.9729726139873752,779,2008,OWW04440-0587,37.88951196,-93.72079998,7,10290106,Year2008,3rd,1.84,0.0,240.0,22.595,213.572998,293.837,51.454,0.425,5.39,40.29,1.46,9.846,2.206,,1.996,24.56,3.498,0.007,0.0,10.089,9.7,3.4,4.4,8.35,5.42,44.0,4030.59,0.0009,410.12,,,,,,,,,
0.23612413124375095,0.2256079655064773,0.1974227622617381,0.19027535161158987,0.1556303796470378,0.015551200855262468,0.008776042078271247,0.1596368796297478,0.5302793786059804,786,2008,FW08MO036,39.09748535,-94.3516648,7,10300101,Year2008,1st,1.63,1.92706,2146.0,108.6638,4.969799995,268.224,21.007,0.0,47.791,23.796,6.521,773.51,7.189,,2.351,10.18,20.87,0.01,0.0,21.171,50.6,11.4,8.29,8.28,23.37,119.5,5865.99,0.0003,713.73,,,,,,,,,
0.2915576777662694,0.2500699599848754,0.16444411744515086,0.1354090824764433,0.17248581493730322,0.10210569947111549,0.25421086883496213,0.599621747704961,0.7126345458234117,789,2009,FW08AZ044,34.23975405,-112.0670972,9,15070102,Year2008,5th,1.62,0.0,134.0,76.0,1798.800049,1474.48,23.839,0.206,2.999,0.077,1.029,22.624,72.848,,2.49,37.8,49.69,0.004,0.0,31.073,76.67,0.2,0.3,8.13,46.19,77.42,6043.61,0.006,836.83,,,,,,,,,
0.005307595006689368,0.006293411381928059,0.010307948158716067,0.023876638309663568,0.033718457150217714,0.03622714953541975,0.16758939055838054,0.569817436292519,0.9698744896302368,791,2009,FW08AZ107,32.71967085,-109.0974956,9,15040002,Year2008,6th,1.42,0.12458,315.0,23.8463,8745.910156,1998.39,49.879,0.144,0.296,0.32,0.446,0.4,48.951,,2.367,105.7,536.0,0.007,0.0,29.933,54.13,5.2,5.28,8.25,17.91,488.3,3684.58,0.0043,529.35,,,,,,,,,
0.004718812601310449,0.007824034553780189,0.010672291768074,0.018247135679892598,0.02251289067290167,0.02135881340652195,0.05001753234364687,0.24815845580844542,0.8389067555969175,793,2009,FW08AZ139,33.02098181,-109.2997034,9,15040004,Year2008,6th,1.36,0.0,151.0,63.7988,7067.540039,2067.78,69.473,0.16,0.503,0.017,0.48,0.519,29.439,,16.01,13.67,187.1,0.005,0.0,38.366,19.92,13.0,5.96,8.2,423.8,89.33,3075.2,0.0036,1674.61,,,,,,,,,
0.03593229633115638,0.05880963851532256,0.13059819100022063,0.27389397245082814,0.2927266899416952,0.21040968151499012,0.1235856873857105,0.22138723412040473,0.8702654603029809,800,2008,FW08RKS9999,39.08720874,-95.29023053,7,10270104,Year2008,3rd,2.95,0.9198,1493.0,82.7838,43.10639954,326.942,27.598,0.125,3.451,64.477,1.06,6.598,3.396,,3.159,12.28,7.201,0.014,0.0,13.855,31.29,22.0,16.8,8.43,5.94,88.51,5240.1,0.0003,558.1,,,,,,,,,
0.2705161172716981,0.2911497394026018,0.2610847177919781,0.1766620593654244,0.13759755193181525,0.13217255166913644,0.29482584816730983,0.45015795683038573,0.8560446363624902,802,2008,FW08RMO9006,37.87068546,-91.92974504,7,10290203,Year2008,4th,0.94,0.33511,466.0,2.7788,90.55770111,311.721,83.202,0.054,3.04,11.87,0.877,3.379,1.812,,1.085,16.65,1.944,0.009,0.00064,3.06,3.97,0.9,1.32,8.32,2.96,28.28,2848.15,0.0003,276.2,,,,,,,,,
0.11936129461869771,0.1562992884414705,0.13510801947604248,0.2032413299629475,0.28901238596003614,0.11972546045039421,0.26985898352030735,0.41330136340769474,0.8115529633077683,807,2008,FW08RNE9022,40.11065926,-97.05786967,7,10270207,Year2008,3rd,4.66,2.40595,3013.0,302.2338,41.90240097,432.82,4.018,0.107,4.827,54.064,1.386,2.092,36.775,,9.48,16.32,38.96,0.032,0.0,10.353,86.09,14.4,13.0,8.4,16.89,79.58,4875.4,0.0003,663.4,,,,,,,,,
0.07075990394736871,0.059420184743258206,0.055543960153292486,0.08681941778259007,0.12003174310355313,0.07024414999308264,0.10910342087827316,0.5013557929684124,0.9191733309903503,809,2008,FW08RKS9777,39.10655601,-96.60643503,7,10270101,Year2008,2nd,0.83,0.03744,223.0,24.495,15.96679974,387.777,10.082,0.648,1.133,0.0,0.6,1.96,88.138,,1.242,19.91,5.523,0.006,0.0,15.198,31.49,1.2,1.41,8.36,1.9,100.4,6094.09,0.0003,632.1,,,,,,,,,
0.00013952261294094105,0.00022680916575091437,0.0005985843732915292,0.0016593991251939067,0.006576632797775744,0.012264332448416576,0.007678124213260642,0.1072171382191475,0.7695969817339364,823,2008,FW08ID057,43.31272807,-114.1155635,10,17040221,Year2008,4th,1.18,0.85051,1106.0,0.9431,123.3290024,1550.38,1.467,5.156,4.076,34.736,0.825,3.896,54.112,,0.923,13.63,4.919,0.01,0.00667,14.638,19.2,0.3,0.51,8.5,3.23,43.09,2925.43,0.0003,331.36,,,,,,,,,
0.22421168203031308,0.498690033666245,0.7801765335084597,0.9308454353684529,0.41228706135612114,0.6555204369287122,0.9825237996334297,0.985633454232091,0.8037895300385446,827,2009,FW08ND118,47.21306694,-101.6901873,8,10130201,Year2008,4th,15.81,0.0,1086.0,49.31,303.9609985,651.647,1.059,1.83,2.993,44.763,1.027,0.541,48.953,,16.6,78.42,293.7,0.026,0.0,6.707,841.92,7.8,7.72,8.29,10.11,114.0,7334.33,0.0041,2187.5,,,,,,,,,
0.017059049801188556,0.05361233355108272,0.13228955353944588,0.12578403812027691,0.14469796427801498,0.16566580091510968,0.2575449072582941,0.5850171636318153,0.9766499251097184,837,2009,FW08MS009,31.05988801,-88.88820272,4,3170006,Year2008,1st,5.57,0.00506,375.0,80.8619,1.630800009,69.187,62.251,20.143,4.415,0.0,1.72,0.0,13.19,,0.6,0.784,2.021,0.013,0.0,10.731,2.91,102.5,76.73,6.07,4.23,1.022,42.43,0.0951,29.44,,,,,,,,,
0.004718812601310449,0.007824034553780189,0.010672291768074,0.018247135679892598,0.02251289067290167,0.02135881340652195,0.05001753234364687,0.24815845580844542,0.8389067555969175,841,2009,FW08AZ075,33.10544383,-109.299405,9,15040004,Year2008,6th,1.48,0.0,134.0,72.1681,6920.660156,2079.76,70.662,0.162,0.412,0.017,0.478,0.335,28.631,,4.838,13.0,52.45,0.008,0.0,39.854,17.5,5.6,3.87,8.25,72.24,45.91,3290.72,0.0044,577.09,,,,,,,,,
0.03052186870573474,0.05205479201523354,0.06356789123443472,0.08549588247272615,0.13109804088329713,0.20234053728093765,0.21868999979793008,0.3404308866600581,0.9103527715306345,844,2009,FW08AL012,34.95092177,-87.042028,4,6030004,Year2008,7th,1.58,1.08983,1306.0,174.2488,4788.279785,292.524,44.613,0.946,6.519,42.103,1.627,23.028,4.379,,1.83,5.05,2.454,0.007,0.00549,2.98,9.47,6.6,3.14,8.15,5.45,43.9,2274.21,0.0113,269.17,,,,,,,,,
0.032921785976416665,0.0320183539355089,0.02381314409279683,0.025908036788275014,0.03601827352140656,0.035818178890803215,0.07374619764388751,0.11142619435502767,0.731011188319027,846,2009,FW08DE009,39.83429874,-75.57709346,3,2040205,Year2008,5th,2.21,3.2224,3638.0,111.7413,767.0570068,144.607,32.818,1.723,22.828,34.819,4.049,230.096,7.268,,3.62,9.941,16.45,0.021,0.02105,10.399,19.7,4.5,1.51,7.98,38.89,24.37,1128.62,0.0103,322.68,,,,,,,,,
0.03067418449675019,0.06950480960918931,0.13767977591167327,0.21764395947451753,0.10647712623346006,0.0875353243960003,0.27915693800671887,0.6733399380085444,0.9702104154155461,850,2009,FW08IN021,41.04920995,-85.72037122,5,5120104,Year2008,4th,5.75,1.56277,2223.0,98.4025,899.4169922,263.596,10.745,1.426,8.289,78.234,1.935,38.139,0.462,,3.0,23.33,15.15,0.038,0.0,7.026,60.28,8.6,8.27,8.06,24.96,89.31,4920.18,0.0044,668.46,,,,,,,,,
0.08243819162159283,0.11904586494266285,0.15018329753954465,0.16389209730896284,0.16013052920947998,0.0884746991042212,0.16715717290932336,0.6102133791506661,0.958407140670269,851,2009,FW08IN027,40.01111906,-86.89988443,5,5120110,Year2008,1st,2.87,0.0,15969.0,199.82,2.156399965,247.402,2.379,0.0,0.835,96.578,0.264,26.486,0.209,,2.684,19.04,4.448,0.958,0.07276,9.491,48.36,45.8,36.85,8.01,18.15,58.97,3074.65,0.0026,507.29,,,,,,,,,
0.0012333617093447959,0.002463190747305112,0.006092894190907638,0.016670331774485254,0.04504073693382629,0.08259127622813005,0.17135081672469832,0.3132077954499428,0.8618669160567884,859,2009,FW08LA073,32.52847604,-92.0439915,6,8040207,Year2008,3rd,7.86,0.0,1089.0,73.9463,4424.359863,52.048,34.633,16.939,6.279,27.355,1.241,25.876,13.356,,3.058,2.328,5.264,0.011,0.0,1.734,1.5,5.9,7.83,8.0,5.65,6.114,529.62,0.005,81.58,,,,,,,,,
0.019915366816677545,0.031527844846659284,0.04632609191707999,0.059042178537741886,0.07912131939633855,0.0806850317223171,0.1665888066455122,0.45400506171062965,0.9503544752081889,867,2009,FW08AR044,35.09489821,-93.4227353,6,11110204,Year2008,1st,9.66,0.14611,1318.0,279.3788,1.896299958,128.957,36.165,0.0,2.421,49.027,0.899,22.676,12.387,,4.041,4.15,10.69,0.103,0.01349,6.726,10.83,81.8,73.18,7.5,10.99,7.209,686.41,0.041,140.12,,,,,,,,,
0.020412012703201653,0.02440743612353444,0.0427534248762626,0.06510187857630235,0.10772127344717838,0.11519739035217279,0.2546654308018224,0.5439253020606062,0.9697580300715296,873,2009,FW08AR147,34.92202722,-92.953152,6,11110206,Year2008,1st,0.66,0.01051,68.0,17.4038,1.988999963,176.7,99.457,0.0,0.543,0.0,0.244,0.0,0.0,,0.551,1.081,1.134,0.005,0.0,8.594,2.04,0.8,14.51,6.85,1.24,0.613,111.31,0.0252,21.2,,,,,,,,,
0.030336890050927472,0.058285277074515925,0.07339553740103591,0.07327495890198572,0.0661625658936993,0.09654203130778659,0.1482713849036838,0.3599752353615536,0.8961951206746969,878,2008,OWW04440-0323,35.04684704,-98.30825208,6,11130302,Year2008,6th,3.53,0.0,1058.0,154.84,9443.769531,560.155,2.047,0.038,4.109,31.021,1.127,3.937,61.885,,5.398,83.31,88.4,0.008,0.0,12.612,901.69,98.4,45.0,8.17,91.07,235.3,2502.45,0.0003,1867.0,,,,,,,,,
0.02824870447735928,0.028300608993350546,0.025472795238326372,0.023035320761265982,0.015247469924155727,0.026743635706486926,0.05347328827028228,0.21819813127828994,0.8358302183147519,884,2008,FW08OK080,34.34591923,-96.69947948,6,11130304,Year2008,4th,0.89,0.31177,581.0,26.2138,184.2460022,330.775,23.266,0.0,1.782,17.705,0.541,1.064,56.963,,0.954,37.09,2.608,0.046,0.00039,10.65,5.34,9.2,7.77,8.51,2.63,57.64,5922.04,0.0003,552.6,,,,,,,,,
0.013000593013138925,0.017487247832578368,0.03129953464632782,0.07963046001482,0.15158858120908117,0.14725155270441703,0.2534770262832341,0.6465821011559695,0.9703233874934349,889,2009,FW08WY054,43.94402022,-105.4367036,8,10120201,Year2008,4th,11.71,0.0,651.0,26.8038,1198.170044,1526.81,0.019,0.303,0.682,0.851,0.258,1.276,97.856,,11.14,89.49,380.1,0.013,0.50393,1.159,1098.56,40.8,3.26,8.29,12.8,108.2,6220.02,0.005,2595.23,,,,,,,,,
0.053788743436704506,0.048349247799989344,0.04607413410385991,0.04831320682311184,0.033525137322733656,0.03935599220751608,0.1174946818119428,0.3476186639353643,0.917567855731754,896,2008,FW08OK020,34.83934394,-98.3059952,6,11130202,Year2008,2nd,10.35,0.05747,1273.0,413.4138,21.05900002,408.689,4.205,0.0,4.765,40.894,1.309,3.668,49.94,,13.88,45.83,44.69,0.206,0.0,17.67,151.49,7.8,9.67,8.24,19.98,122.0,8102.22,0.0092,1033.51,,,,,,,,,
0.030336890050927472,0.058285277074515925,0.07339553740103591,0.07327495890198572,0.0661625658936993,0.09654203130778659,0.1482713849036838,0.3599752353615536,0.8961951206746969,897,2008,OWW04440-0323,35.04684704,-98.30825208,6,11130302,Year2008,6th,3.76,0.0,874.0,131.8913,9443.769531,,,,,,,,,,5.218,83.03,90.31,0.008,0.0,22.373,874.97,38.9,19.69,8.23,85.56,249.8,2918.38,0.0013,1983.51,,,,,,,,,
0.021515510604408993,0.0452217240843027,0.08286692362080847,0.1650702746602699,0.23835605082846817,0.10298090247384863,0.23596197864911245,0.43625930517019845,0.9222977211332172,899,2009,FW08KS055,39.05435221,-95.49074362,7,10270102,Year2008,8th+,4.32,0.0,1561.0,337.655,142591.0,740.055,1.842,0.828,4.145,51.199,1.055,5.356,41.246,,10.48,22.79,79.84,0.011,0.0,3.425,128.44,91.9,103.1,8.34,100.6,73.61,3617.35,0.0019,913.26,,,,,,,,,
0.01743965825319582,0.04009851070768039,0.06648730180920619,0.0829371465419127,0.0845401362325946,0.028558860574565373,0.05017964029871475,0.3879083232739969,0.945969041530586,901,2009,OWW04440-0528,42.43728423,-85.12122073,5,4050003,Year2008,3rd,6.64,0.23457,896.0,68.2438,74.21890259,279.96,16.852,17.237,5.11,59.914,1.492,14.571,0.542,,1.063,25.97,8.329,0.058,0.0,12.24,28.75,4.3,1.86,8.17,13.88,79.92,5302.93,0.005,594.86,,,,,,,,,
0.002007822594080039,0.004246080972505674,0.012220883468621348,0.023450932103645225,0.03132862055233084,0.0641673363481228,0.12195917658757605,0.30246281423063354,0.8924532542132624,902,2009,OWW04440-0203,46.31368402,-86.89834447,5,4020201,Year2008,1st,9.44,0.25325,744.0,8.763,15.17129993,292.332,43.792,21.213,5.137,25.883,1.695,5.213,3.974,,1.948,19.29,7.318,0.016,0.0,3.884,3.32,0.9,1.09,8.18,12.92,41.53,3279.62,0.0114,368.27,,,,,,,,,
0.023375280936851046,0.044445709010833376,0.08030833533396363,0.10259114013731829,0.11159926407618496,0.05003231044526828,0.0841556747660233,0.44771844173611336,0.9588963708722559,903,2009,OWW04440-0504,42.33026798,-86.20778999,5,4050002,Year2008,2nd,7.38,0.63995,1214.0,51.105,36.0868988,203.288,13.851,19.663,7.159,53.53,2.023,22.596,5.565,,1.912,15.98,5.561,0.05,0.01174,9.587,22.28,6.1,4.09,8.14,7.29,39.8,2727.91,0.0142,335.37,,,,,,,,,
0.0015093313518057118,0.0038403808228341524,0.008983468723621593,0.016094059144832588,0.017174502145942808,0.014854404355730806,0.06873984600982058,0.4062030735161978,0.9541079855376912,905,2009,FW08MI017,42.5694993,-84.59279569,5,4050004,Year2008,2nd,7.67,1.02894,1663.0,53.5894,46.35430145,281.808,12.253,7.721,6.298,72.684,1.674,33.912,0.372,,2.779,32.41,12.81,0.056,0.0,12.22,68.45,3.6,4.64,7.99,26.39,100.3,6004.64,0.005,750.99,,,,,,,,,
0.03951070258191535,0.06732583873669244,0.09303202460772822,0.08926247332924382,0.09587308727879085,0.027253003702963675,0.022738607237868833,0.2554914282815952,0.8676500921382226,912,2009,FW08MI054,42.61668657,-85.72820112,5,4050003,Year2008,1st,5.69,0.16087,729.0,62.2263,4.595610142,235.161,21.21,4.222,4.203,69.933,1.602,11.482,0.334,,1.233,29.41,8.161,0.047,0.0,11.197,28.77,25.9,7.35,8.31,13.77,69.73,5227.85,0.005,570.26,,,,,,,,,
0.21642124497247425,0.3478621438385158,0.3645298824941484,0.2863265634315618,0.28333903472535427,0.1602613732959356,0.2322390634230913,0.5024702483076801,0.7533455705690679,916,2009,FW08RMS9999,30.97022352,-89.00785862,4,3170007,Year2008,5th,3.66,0.06607,277.0,14.8556,1457.550049,84.836,40.114,19.194,6.131,9.893,1.32,19.625,23.537,,0.946,1.1,3.202,0.014,0.0,9.372,2.1,4.8,2.49,7.05,4.32,1.752,136.92,0.0279,37.25,,,,,,,,,
0.13723324779642795,0.16025704875083296,0.1959096680319969,0.11467631804310073,0.07083077424680208,0.08947791490596693,0.23993204872471008,0.5532119986000071,0.8991334013928517,926,2009,FW08IL041,39.59012795,-90.87370169,5,7110004,Year2008,1st,4.27,4.67746,4888.0,131.8988,4.503680229,246.215,12.895,0.0,11.955,75.03,1.767,4.532,0.0,,4.222,13.44,15.27,0.018,0.01637,13.409,15.77,17.5,30.44,8.06,32.85,42.95,2305.16,0.0096,405.12,,,,,,,,,
0.1468077976985176,0.17204012005452426,0.16978364148484212,0.17653208549938737,0.20301740343361754,0.13918110159093974,0.19066744543130593,0.08109319804740195,0.5177065947304493,931,2009,FW08KS037,39.72059013,-99.22212862,7,10260012,Year2008,4th,7.62,1.74948,2600.0,822.425,462.1359863,635.161,0.625,1.813,6.216,43.638,1.685,7.54,47.307,,20.57,33.03,90.57,0.122,0.0,40.441,248.68,129.2,18.85,8.24,126.26,170.6,6564.75,0.005,1424.13,,,,,,,,,
0.02609925779254916,0.04155119130113971,0.07260072945008403,0.0860720130027606,0.10169978892079629,0.11695816175112843,0.1608410323208797,0.38169513577564346,0.9391241300421364,936,2009,FW08MD027,39.62553819,-78.75176281,3,2070002,Year2008,5th,1.83,0.00895,129.0,7.9625,2274.639893,655.785,80.266,0.298,6.177,10.138,1.344,37.345,0.117,,1.022,0.865,1.806,0.003,0.0,6.882,7.65,6.6,1.52,6.71,3.28,2.54,65.58,0.0253,39.68,,,,,,,,,
0.03251087802299229,0.04128758524102158,0.04017331514805482,0.043394861177687455,0.041067911194415524,0.05802973805787407,0.14481849627863116,0.30329922435463114,0.8931427975549021,937,2009,FW08MD019,39.32188442,-77.41207915,3,2070009,Year2008,6th,2.5,2.90695,3294.0,123.955,2293.149902,192.083,29.907,1.14,13.474,53.306,2.406,107.51,1.539,,3.141,8.289,17.25,0.028,0.01311,6.664,18.8,16.3,3.12,8.07,32.83,38.7,1892.23,,364.62,,,,,,,,,
0.12868010899823243,0.18413716151519957,0.24656690574245663,0.20910961428841496,0.21574895061130367,0.249417222303421,0.3430032771280243,0.5644609936122894,0.9046592112029566,938,2009,FW08MD015,39.62420563,-78.42926826,3,2070003,Year2008,6th,2.38,0.40591,628.0,33.1831,8162.609863,580.487,80.137,0.09,4.887,13.457,1.132,18.786,0.069,,1.977,7.051,8.691,0.019,0.00547,4.89,50.38,3.6,1.18,8.09,9.28,31.49,1173.08,0.0269,263.25,,,,,,,,,
0.002592964673834778,0.005669975359852149,0.010313843987728733,0.010789414051750077,0.021426868675864547,0.022389044201174848,0.00820519034408207,0.09877504019260368,0.750865195211379,939,2009,FW08TX066,29.44390726,-99.99400813,6,12110101,Year2008,5th,0.67,0.18098,216.0,22.3388,1813.0,594.972,38.209,0.222,1.417,0.032,0.611,1.384,59.982,,0.73,14.29,7.602,0.0,0.0,14.42,12.33,0.0,0.01,8.16,12.31,58.09,3687.87,0.0,407.29,,,,,,,,,
0.04772376922262764,0.050215878299820514,0.05411359113280287,0.05670918273818546,0.03845971191869223,0.0538726397626761,0.16356740802537606,0.3773642347747087,0.9051721929036062,940,2009,FW08MD028,39.31107179,-77.28332533,3,2070009,Year2008,1st,0.88,5.1085,5619.0,4.4213,0.467999995,174.5,10.385,0.0,88.27,0.0,6.65,895.662,1.346,,1.308,4.18,6.884,0.02,0.00555,8.904,1.84,0.6,1.52,6.86,16.34,8.082,231.83,0.0064,133.28,,,,,,,,,
0.0679541474127256,0.07684427182267811,0.05939062082211702,0.05838325953990884,0.06424652751799369,0.09212312768742673,0.12429506351634921,0.1405751193961477,0.7515550036292787,944,2009,FW08MD025,39.59254931,-77.30108026,3,2070009,Year2008,6th,2.67,2.74711,2925.0,77.32,1331.880005,196.126,27.883,1.135,10.052,58.665,2.135,73.805,1.8,,3.523,8.145,11.62,0.021,0.01523,4.106,16.57,7.0,3.77,8.22,26.41,36.2,1762.11,0.0113,327.82,,,,,,,,,
0.02229500211266093,0.03779764604463632,0.05115233308657118,0.0668519297119866,0.09938200493476243,0.1257965157736128,0.1666883103507527,0.30591438173419017,0.9175479522843139,945,2009,FW08MD016,39.64985757,-77.84047546,3,2070004,Year2008,5th,2.82,4.37462,4575.0,92.8088,1402.660034,261.098,36.699,0.86,12.481,49.333,2.129,67.257,0.002,,2.503,11.23,10.31,0.022,0.01415,6.365,19.33,17.3,5.34,8.11,17.76,52.67,2697.42,0.0061,385.66,,,,,,,,,
0.09860124457270468,0.1590708975131621,0.1969711225747906,0.21695014482977587,0.16314923871660011,0.10089414370285661,0.10669808664455374,0.2631909913837559,0.7557687195635918,962,2009,OWW04440-1041,33.22341539,-86.88815694,4,3150202,Year2008,1st,1.54,0.03357,99.0,14.6206,1.01699996,185.616,90.53,0.0,0.0,0.0,0.0,0.0,9.469,,0.851,1.205,2.859,0.01,0.0,13.977,1.31,8.2,4.3,7.14,3.21,1.723,188.67,0.008,34.54,,,,,,,,,
0.07235351452176643,0.14977215812948236,0.19030913523497706,0.19016669894431792,0.17679339544443118,0.1504297027259398,0.16946654737568892,0.17936046961534455,0.6633718301206161,964,2009,FW08AL018,32.93231611,-86.36246869,4,3150107,Year2008,2nd,1.51,0.03841,154.0,22.58,6.438109875,199.32,69.423,0.754,6.146,0.0,1.202,2.019,23.648,,1.197,1.216,1.699,0.032,0.00089,11.053,2.92,0.0,6.82,7.19,1.67,1.876,176.95,0.0043,32.61,,,,,,,,,
0.09799164274316281,0.2374711690044448,0.3743871306680841,0.34640183343404013,0.26756595912860975,0.19802375839857017,0.1747839970451184,0.5165740205295812,0.9166436446876367,970,2009,FW08MO010,39.97807985,-91.70303678,7,7110003,Year2008,1st,5.38,2.31773,3041.0,106.7119,2.058300018,195.165,3.061,0.0,5.159,89.55,1.464,0.0,1.924,,4.812,16.47,14.67,0.066,0.02596,12.155,51.86,37.8,38.12,8.02,18.28,69.35,3643.52,0.0029,522.64,,,,,,,,,
0.08191968314731855,0.10625609931924028,0.14488097397258454,0.15344381545404867,0.18081485288252835,0.11256262667015744,0.09449948807765811,0.4432387858408963,0.94127134885798,982,2009,FW08RMO9102,37.14889669,-91.44499851,7,11010008,Year2008,5th,1.31,0.06979,178.0,1.525,786.8300171,352.948,72.484,0.616,3.927,20.392,0.953,6.906,2.402,,1.365,18.08,1.51,0.005,0.0,6.182,2.87,0.5,0.58,8.34,1.77,30.31,2868.16,0.0052,279.99,,,,,,,,,
0.007545811631363355,0.01156440545013113,0.017224015415818382,0.02754674728392162,0.037943393788418135,0.03410187171401093,0.090202352236222,0.3730461002154014,0.9307331334181653,983,2009,FW08RMO9103,37.33459087,-91.47605105,7,11010008,Year2008,5th,1.21,0.2954,452.0,6.9213,1082.550049,359.979,74.406,0.152,3.533,20.246,0.771,3.521,1.572,,1.157,15.24,1.583,0.007,0.00078,7.032,3.76,2.0,3.57,8.22,2.37,26.32,2455.15,0.0202,248.8,,,,,,,,,
0.0011523098061524213,0.0024077521432978788,0.004786123515196451,0.009591536624408108,0.024303989772513877,0.03418307020132525,0.02667745380045824,0.034649415125309446,0.6296723573046055,996,2009,FW08ID048,42.7385011,-114.8442758,10,17040212,Year2008,7th,1.9,0.52732,961.0,118.6013,59390.89844,1852.47,21.424,1.964,2.214,18.295,0.552,6.997,52.027,,3.307,15.04,20.05,0.057,0.00771,16.388,41.08,30.4,13.29,8.21,19.15,47.3,2940.05,0.005,434.11,,,,,,,,,
